#x_m,y_m,w_tr_right_m,w_tr_left_m
4.27,-0.13000000000000034,0.10024992192379002,1.733371584339665
4.299999999999999,-0.10000000000000009,0.12426406871192852,1.716928357676593
4.449999999999999,-0.10000000000000009,0.12,1.7795432190748046
4.479999999999999,-0.07000000000000028,0.15,1.766518811915343
4.719999999999999,-0.07000000000000028,0.1743416490252569,1.888355546980426
4.75,-0.10000000000000009,0.15694638635183453,1.9299103120977756
4.779999999999999,-0.10000000000000009,0.15398237851264668,1.9465974272218867
4.809999999999999,-0.07000000000000028,0.18093658625644196,1.938771984816676
5.109999999999999,-0.07000000000000028,0.18,2.112902816111747
5.139999999999999,-0.04000000000000048,0.21,2.1084227203711556
5.379999999999999,-0.04000000000000048,0.21,2.2675864152935534
5.41,-0.010000000000000231,0.24,2.2668852720758674
5.74,-0.010000000000000231,0.24744862772683976,2.5030340704315384
5.77,0.019999999999999574,0.282494635168428,2.5052807346146304
6.1,0.019999999999999574,0.3,2.7601470552899903
6.129999999999999,0.04999999999999982,0.32999999999999996,2.76
6.969999999999999,0.04999999999999982,0.31188234163113415,2.6384689891166113
7.0,0.019999999999999574,0.27706152185014027,2.635097954072402
7.27,0.019999999999999574,0.27,2.4365854636754904
7.299999999999999,-0.010000000000000231,0.24,2.4365854636754904
7.539999999999999,-0.010000000000000231,0.24,2.2675864152935534
7.57,-0.04000000000000048,0.21,2.268988127648705
7.84,-0.04000000000000048,0.21,2.0943683927081898
7.869999999999999,-0.07000000000000028,0.18,2.1
8.17,-0.07000000000000028,0.18,1.9329352879114075
8.2,-0.10000000000000009,0.15,1.9437914341578184
8.559999999999999,-0.10000000000000009,0.15,1.7838665984174706
8.59,-0.13000000000000034,0.12107006542854597,1.8002142747824565
8.709999999999999,-0.13000000000000034,0.14598206241955516,1.7586646157157315
8.74,-0.16000000000000014,0.12,1.777811348510735
8.979999999999999,-0.16000000000000014,0.10024992192379002,1.715589243868899
9.01,-0.13000000000000034,0.12426406871192852,1.679090700296477
9.489999999999998,-0.13000000000000034,0.12,1.6199999999999999
9.52,-0.16000000000000014,0.09,1.65
10.209999999999999,-0.16000000000000014,0.07947331922020553,1.6199999999999999
10.239999999999998,-0.13000000000000034,0.10024992192379002,1.5899999999999999
10.45,-0.13000000000000034,0.10024992192379002,1.5899999999999999
